title,content,image
"Tačiau dažnai nutinka taip, kad korporacija darbuotojui sumoka visus","pasirengusi – savo akcijomis pradeda prekiauti akcijų biržoje,
yra parduodama arba daro antrinius akcijų pardavimus.
     Įmonės savininkai yra suinteresuoti, kad opcionai būtų
motyvacinė priemonė jų kompanijų darbuotojams, o ne imtų
ir staiga atitektų į kitų, pašalinių žmonių rankas. Tad dažnai
opciono pavertimas į grynuosius pinigus yra griežtai apribotas
sutartyje. Darbuotojas vis galės matyti augančią akcijų vertę,
įsigyti jas už iš anksto sutartą sumą ir parduoti tik tuo atveju,
kai kompanija tai daryti leidžia.
     Šiuo metu taikomi trys pagrindiniai būdai, kuriais pasi-
naudojęs darbuotojas gali opcioną konvertuoti į pinigus:
     Patekimas į biržą (angl. IPO – initial public offering). Kai tik įmo-
nės akcijomis pradedama prekiauti akcijų biržoje, akcijos yra
viešai registruojamos ir tampa likvidžios. Vadinasi, kiekvienas
asmuo, turintis tos įmonės akcijų, gali jas bet kada parduoti
akcijų biržoje.
     Kompanijos perpirkimas (angl. M&A – Merger and Acquisition).
Kompaniją parduoti nusprendžiama dėl pačių įvairiausių prie-
žasčių. Tačiau kompanijos pardavimas Silicio slėnyje yra itin
dažnas reiškinys. Kad kompanija patektų į biržą, reikia įvyk-
dyti daugybę reikalavimų, ne visos kompanijos tam pasirengu-
sios, tad dažniausiai greitai augančius startup’us tiesiog perka
didelės korporacijos. Tokiu atveju, kai kompanija parduodama,
opciono savininkas savo akcijas gali parduoti tiems, kas per-
perka kompaniją. Skirtumas tik tas, kad pinigai už akcijas bus
gaunami ne per brokerį, o iš tų žmonių, kurie perpirks kom-
paniją.
     Tačiau dažnai nutinka taip, kad įmonę perpirkusi korpo-
racija nori, jog darbuotojai ir toliau joje liktų dirbti. Tada įmo-
nę įsigijusi korporacija atskirai derasi su kiekvienu darbuotoju.
Kartais būna taip, kad korporacija darbuotojui sumoka visus
pinigus už jo parduodamas akcijas. Tada jau pats darbuotojas
sprendžia − likti kompanijoje ar ne. Tačiau pasitaiko ir taip,
kad susitariama darbuotojo akcijas keisti į naujas korporacijos
     66   ilja laurs
",https://images.unsplash.com/photo-1530520084233-a2f30009a278?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"buvo pradėti taikyti, nes paskutiniuoju metu išėjimas į akcijų biržą. Tokį kelią pasirinko ir","akcijas. Tai darbuotoją labiau motyvuoja likti darbe ir vėl siekti
geriausių rezultatų.
     Antrinė rinka (angl. secondary market). Tai dar visai neseniai
atsiradęs būdas, kuris leidžia realizuoti opcionus. Šis būdas
pradėtas taikyti, nes paskutiniuoju metu išėjimas į akcijų
biržą tapo nebe vieninteliu būdu pritraukti naujų investicijų.
Kadangi atsirado būdų, kaip pritraukti stambių investicijų iš
kitų šaltinių nei birža, pavyzdžiui, tokių kaip „Hedge Fund“
bendrovių, daugelis kompanijų į akcijų biržą nusprendžia eiti
labai vėlai. Tad daugelis kompanijų dabar naudojasi tuo, jog
galima atidėti patekimą į akcijų biržą. Tokį kelią pasirinko ir
„Facebook“, kuris pagal visus kompanijos turimus finansinius
rodiklius akcijomis akcijų biržoje pradėjo prekiauti labai vėlai.
     Tad antrinė rinka leidžia parduoti per opcionus įsigy-
tas akcijas tuo atveju, jei kompanija nei prekiauja akcijomis
akcijų biržoje, nei yra perperkama. Pavyzdžiui, 10, 20 ar 50
įmonės darbuotojų susitaria ir sako, kad nori parduoti akcijų
už 100 tūkst. JAV dolerių. Tokiu atveju naujasis investuoto-
jas pagal savo kriterijus įvertina, kiek, jo manymu, kompanija
yra verta, išperka dabartinių darbuotojų akcijas ir pats tam-
pa kompanijos akcininku. Iš esmės mažai kompanijų renkasi
tokį kelią, tačiau taip opcionai buvo realizuoti „Facebook“,
„Zynga“, „LinkedIn“.
     Kodėl akcijos neperkamos tiesiogiai?
Darbuotojai įmonės akcijų negauna tiesiogiai, nes akcijų įsi-
gijimas dažniausiai susijęs su daugybe mokesčių ir tiesioginis
akcijų suteikimas yra gana sudėtinga procedūra. Opcionai
buvo pradėti taikyti, nes padeda išspręsti daugybę mokestinių
klausimų – daugelyje šalių jie yra tvarkomi kur kas paprasčiau
ir lengviau nei reikalai, susiję su realiomis akcijomis. Tai itin
palengvina ir darbuotojo situaciją, nes atkrenta daugybė papil-
domų klausimų.
                                                verslas naujai 67
",https://images.unsplash.com/photo-1550353372-6fa0f0a9c458?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"situacijų, kai darbuotojas ne tik Lietuvoje organizuojami įvairūs seminarai, paskaitos,","      Viena vertus, darbuotojas gauna visą įmonės vertės prie-
augį, kita vertus, jis nėra susaistytas daugybės griežtų reikala-
vimų. Pavyzdžiui, kai kuriose šalyse akcijų savininkai turi mo-
kėti kapitalo prieaugio mokestį. Taigi kad būtų išvengta tokių
situacijų, kai darbuotojas ne tik kad negauna pinigų iš turimų
akcijų, bet dar ir privalo už jas sumokėti mokesčius valstybei,
ir buvo sukurta opcionų sistema.
      Leidžia siekti vieno tikslo
Vadovauti kolektyvui nėra lengva užduotis. Ne veltui šiuo metu
ne tik Lietuvoje organizuojami įvairūs seminarai, paskaitos,
kuriuose tiesiog mokoma, atrodytų, labai eilinių dalykų – kaip
būti geru vadovu. Tačiau būti geru vadovu, tokiu, kuris galėtų
suburti, motyvuoti kolektyvą ir juo pasitikėti, – nėra paprasta.
      Senojo tipo versluose kolektyvui vadovaujama pagal tam
tikrą nusistovėjusią hierarchiją. Galima sakyti, kad tokie spren-
dimai čia priimami vertikaliai – visi sprendimai priimami tie-
sioginio kolektyvo vadovo ir tiesiog taikomi žemesnes pareigas
užimantiems darbuotojams.
      Vadinasi, vienas žmogus, vadovas, nustato darbuotojo at-
lyginimą, premijas ir visas karjeros galimybes. Mano manymu,
tai itin neefektyvus vadovavimo būdas. Juk jei vadovas nori
paskatinti savo darbuotoją, vadinasi, jis kiekvieną mėnesį turi
itin atidžiai stebėti visus kolektyvo narius, kruopščiai įvertin-
ti jų darbą ir padaryti išvadas. Tačiau jokiam kolektyvui nau-
dos neatneš už nugaros kiekvieną dieną stovintis ir padarytus
darbus skaičiuojantis vadovas. Tik pagalvokite, kaip tai veikia
visų darbuotojų psichologiją. Vadovas tampa tarsi koks inspek-
torius, kuris nuolat registruoja ir tikrina kiekvieną jūsų jude-
sį. Psichologai įrodė, kad vienas žmogus sėkmingai vadovauti
gali viso labo tik 7 žmonėms. Tad jei kolektyvą sudaro daugiau
žmonių, kad ir kaip vadovas efektyviai stengtųsi vadovauti to-
kiai žmonių grupei, pastangos ne visada duos gerų rezultatų.
      68  ilja laurs
",https://images.unsplash.com/photo-1542471221-fea3be244f0c?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"asmeninis atlyginimas priklausys ne nuo to, kiek komanda sugebės","      Tačiau jei kompanijoje veikia opcionų sistema, kolektyve
vyraus visai kitokios nuotaikos. Visi darbuotojai žino, kad jų
asmeninis atlyginimas priklausys ne nuo to, kaip nudirbtus
darbus įvertins viršininkas, bet nuo to, kiek komanda sugebės
padidinti visą įmonės vertę. Tai leidžia išvengti nesusipratimų
ir kartais labai subjektyvių sprendimų. Juk galiausiai koman-
dos darbas tampa matomas visiems ir skaičiai tą įrodo. Tad jei
darbuotojas žino, kad kiekvienas sėkmingai dirbantis koman-
dos narys gali atnešti kompanijai naudos, visi čia dirbantys
žmonės bus suinteresuoti darbus atlikti gerai. Galima sakyti,
kad tokiu atveju net pats kolektyvas, o ne viršininkas išspren-
džia kai kurias situacijas. Dažniausiai tokiame kolektyve pras-
tai, vangiai ar nenoriai dirbantys žmonės neužsibūna, nes tai
kenkia bendram tikslui – kolektyvas tokį žmogų iš komandos
paprasčiausiai išstumia.
",https://images.unsplash.com/photo-1546539995-702d89c794f1?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"lininkai, kūrę senųjų verslo modelių samprata ir tikslai – kur","Naujųjų verslų strategijos
Prekyba akcijomis – gana brangus užsiėmimas.
Kada galima parduoti įmonę? Įmonės vertė svarbesnė
nei pelnas. Patentų karai ar patentų mainai?
Investicijos, vertos milijardų.
Jei gatvėje paklaustumėte žmonių, kaip verslininkai uždirba
pinigų, greičiausiai daugelis jums atsakytų labai paprastai – iš
pelno. O galbūt kiti dar pridėtų, kad pinigų verslininkai gau-
na iš pelno, išmokamo verslo savininkui dividendais. Žinoma,
nėra nieko bloga, kad taip mano daugelis žmonių, – juk iki šiol
tai buvo bene vienintelis būdas, kaip pinigų užsidirbdavo vers-
lininkai, kūrę senųjų verslo modelių kompanijas.
       Šiuolaikinio sėkmingo verslo ir jį įkūrusio verslininko
laukia kitokie keliai. Dažniausi iš jų du: kompanijos akcijomis
pradedama prekiauti biržoje arba kompanija parduodama kitai
kompanijai. Naujųjų verslo modelių samprata ir tikslai – kur
kas platesni nei buvo iki šiol. Daug svarbesnė už pelną tapo
įmonės vertė.
       Tačiau prieš pasineriant į šiuos įdomius verslo procesus
vertėtų geriau susipažinti su kompanijų tipais. Amerikoje yra
du kompanijų tipai – privati (angl. private company) ir vieša (angl. pu-
blic company). Lietuvoje tai būtų panašu į uždarąją akcinę bendro-
vę ir akcinę bendrovę.
       70  ilja laurs
",https://images.unsplash.com/photo-1550353372-abf0311b0a25?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"cijomis galima prekiauti akcijų biržoje. biržoje turėsite susitaikyti su tuo, kad būsite matomi","     Amerikoje privati kompanija priklauso gana nedideliam
akcininkų skaičiui, įstatymai riboja ir neleidžia turėti dau-
giau nei 500 akcininkų. Tačiau viena iš svarbiausių privačios
kompanijos ypatybių yra ta, kad jos akcijomis neprekiaujama
biržoje. Tad privati kompanija nėra likvidi – jos akcijas sunku
išmainyti į pinigus. Tarkime, jei man priklauso 30 proc. priva-
čios kompanijos akcijų, negaliu paskambinti savo brokeriui ir
paprašyti parduoti tam tikro jų kiekio.
     Akcijos tokio tipo bendrovėje gali būti parduodamos tik
atskirais atvejais. Tai gana išskirtinė situacija, nes tai daug
sudėtingiau nei parduoti akcijas biržoje. Kiekvienas sandoris
aptariamas iš naujo, nustatomos naujos akcijų pardavimo są-
lygos. Dažnai tokių savitų sandorių metu kaina tampa vienu iš
svarbiausių susitarimo objektų.
     Tačiau antrojo tipo kompanija Pasirengę prekiauti
nuo privačios skiriasi tuo, kad jos ak- kompanijos akcijomis
cijomis galima prekiauti akcijų biržoje. biržoje turėsite susitaikyti
Amerikoje tokio pobūdžio kompanijos, su tuo, kad būsite matomi
                                             lyg ant delno.
kaip jau minėjau, vadinamos viešomis
kompanijomis. Net ir lietuvių kalboje tai reiškia beveik tą patį.
Visas kompanijos gyvenimas tampa viešas – kompanijos turi
pateikti savo viešas ataskaitas, strategijas, planus. O tai gali iš
tiesų būti labai nenaudinga, nes apie jūsų prekes ir paslaugas
viską žinos ir jūsų konkurentai. Tad pasirengę prekiauti kom-
panijos akcijomis biržoje, turėsite susitaikyti su tuo, kad būsite
matomi lyg ant delno.
     Paruošti kompaniją parduoti akcijas biržoje gana sudė-
tinga, nes reikalavimai itin dideli. Pavyzdžiui, Silicio slėnyje
akcijas išplatinti biržoje siekia tik tos įmonės, kurios gauna
100 mln. JAV dolerių arba daugiau pajamų per metus. O tai
juk labai didelė suma! Žinoma, niekas nedraudžia ir mažesnę
apyvartą turinčioms įmonėms prekiauti akcijomis biržoje. Bet
tai ne tik sudėtingas, bet ir ganėtinai brangus procesas – reikia
samdyti bankininkus, advokatus, įtikinti brokerius.
                                               verslas naujai 71
",https://images.unsplash.com/photo-1546539996-12f2b6138a37?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"tos vertės įmonę yra viena svarbiau- kompanija bus parduota kitai įmonei, o ne parduos","mos akcijos tampa likvidžios. Vadinasi, jūs jau galite uždirbti
iš savo valdomo turto. Tad jei visiems trims priklauso po lygią
dalį įmonės akcijų – 33 proc., po prekybos akcijomis galite už-
sidirbti tam tikrą pinigų sumą, be to, įmonė įgyja ir konkrečią
piniginę vertę.
      Tačiau jei kompanija siekia vien finansinių rodiklių, deja,
tai itin riboja jos norus ir galimybes ieškoti kitų alternatyvų.
Susikoncentravusi tik į siekį parduoti akcijas biržoje, įmonė ne-
beskiria išskirtinio dėmesio pačiam produktui. Bet tik išskirti-
nis dėmesys kokybei leidžia sukurti tobulus produktus.
      Naujieji verslo modeliai atnešė daug naujų vėjų, todėl ir
galimybių vystyti verslą yra kur kas daugiau.
      Kada verta parduoti kompaniją?
Mano manymu, siekis sukurti aukš- Tikimybė, kad sėkminga
tos vertės įmonę yra viena svarbiau- kompanija bus parduota
sių naujųjų verslo modelių ypatybių. kitai įmonei, o ne parduos
                                             savo akcijas biržoje – 50:1.
Naujieji verslai nėra kuriami tam,
kad įgyvendintų gana siaurą misiją – gautų vien pelną. Labai
dažnai įmonės vertė net nėra tolygi jos piniginei vertei. Tad
dėl išskirtinės vertės kompanijos dažnai yra perkamos kitų
kompanijų (angl. Merger and Acquisition, arba sutrumpintai M&A). Tiki-
mybė, kad sėkminga kompanija bus parduota kitai įmonei, o
ne parduos savo akcijas biržoje, yra labai didelė – 50:1. Kaip jau
minėjau, kompanijai išlikti savarankiškai ir atitikti daugybę
reikalavimų, kol bus leista prekiauti akcijomis biržoje, yra gana
sudėtinga.
      Kad ir kaip keistai skambėtų, net ir nuostolinga įmonė
gali būti parduota labai brangiai. Pavyzdžiui, „Google“ įsigijo
„YouTube“ už 1,65 mlrd. JAV dolerių. Tačiau „YouTube“ kol kas
atneša 300 mln. JAV dolerių nuostolių per metus.
      Iš savo patirties galiu pasakyti, kad tik labai nedaug kom-
panijų gali būti savarankiškos. Pavyzdžiui, kompanija sukūrė
                                                   verslas naujai 73
",https://images.unsplash.com/photo-1546630453-d135ba7322b9?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"Tiek mažos, tiek didelės kompanijos savo vertę mato akcijų biržoje –","labai specifinį produktą, apie kurį galbūt vartotojas net nesusi-
mąsto, – pokalbių kodavimo algoritmą. Kad ir koks tai svarbus
išradimas būtų, tačiau tiesiogiai jo parduoti vartotojui neįma-
noma. Bet tokia įmonė jau bus sukūrusi didelės vertės gaminį
ir, tarkime, kompanijai „Skype“ ar mobiliesiems operatoriams
šis produktas gali tapti net strateginiu pirkiniu, kuris leis plėsti
įmonę. Juk geras algoritmas daug kam reikalingas.
      Tiek mažos, tiek didelės kompanijos visą gyvavimo laiko-
tarpį siekia auginti savo vertę. Didelės korporacijos suintere-
suotos pirkti kitas įmones dėl pajamų ir pelno rodiklio arba
dėl išskirtinės įmonės vertės. Savo ruožtu esant tokiai paklau-
sai mažos įmonės domisi ne pelnu ar kitais savo finansiniais
rodikliais, o stengiasi didinti įmonės strateginę vertę ir, kaip
minėjau, pavyzdžiui, sukurti kuo geresnį pokalbių algoritmą.
      Be to, didelės kompanijos savo vertę mato akcijų biržoje –
kuo geresni rodikliai, tuo geriau sekasi. Tad jei kompanija įsigis
kitą įmonę, prie jos bendro pajamų ir pelno rodiklio prisidės ir
nupirktosios įmonės pajamos ir pelnas.
      Kadangi pelno ir pajamų srautas yra vienas likvidžiausių
įmonės turtų, įmonę įsigyti gali tiek didelė kompanija, tiek in-
vesticiniai arba privatūs fondai. Štai mobiliojo ryšio operato-
rė „Bitė“ buvo nupirkta privataus kapitalo fondo „Mid Europa
Partners“ už 1,55 mlrd. litų. Tokie privatūs fondai siekia padi-
dinti savo indėlininkų indėlių vertę, tad jie nori investuoti tik
į finansiškai sėkmingas kompanijas bei tikisi padidinti fondo
vertę.
      Tačiau daug dažniau įmonė yra perkama ne dėl finansinių
rodiklių, o būtent dėl jos vertės. Pavyzdžiui, daugelio specialis-
tų nuomone, „Google“ įsigijo „Motorola Mobility Holdings“ už
milžinišką 12,5 mlrd. JAV dolerių sumą ne todėl, kad tai buvo
finansiškai sėkminga kompanija ir galėjo padėti „Google“ pa-
gerinti pajamų ir pelno rodiklius.
      „Motorola Mobility Holdings“ mobiliųjų telefonų rinkoje
veikė seniai, jai priklausė daugybė išradimų šioje srityje. Tačiau
      74  ilja laurs
",https://images.unsplash.com/photo-1544290738-426284cd2550?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"„Sun Microsystems“ sukurta „Java“ kalba. Štai koks iš tiesų daug išradimų, tad daug ir išradėjų","nors „Motorola Mobility Holdings“, galima Daug dažniau įmonė
sakyti, buvo mobiliojo telefono pradininkė, yra perkama ne dėl
deja, įmonei pastaruoju metu sekėsi ne itin finansinių rodiklių, o
gerai. Bet „Google“ įvertino, kad ši įmonė būtent dėl jos vertės.
veikia ilgai, ir įsigijo ją dėl turimo didelio patentų skaičiaus.
O juk kompanijai „Google“, kuri siekia įsitvirtinti mobiliųjų
telefonų rinkoje, toks patentų rinkinys buvo itin svarbus.
      Šioje rinkoje iš tiesų daug išradimų, tad daug ir išradėjų
teises saugančių patentų. Bet rinka tokia judri ir greitai besi-
vystanti, kad viską sužiūrėti ganėtinai sunku.
      Tad čia pasitaiko net ir patentų karų. Pavyzdžiui, kompa-
nija „Apple“ padavė į teismą „Samsung“ ir siekia uždrausti šiai
kompanijai prekiauti planšetiniais kompiuteriais. Pasiekta, kad
„Samsung“ įrenginiai nebūtų pardavinėjami JAV ir Vokietijoje.
      Kova buvo tokia arši, jog net paskleistas gandas, kad
„Samsung“ jai priteistą 1 mlrd. JAV dolerių baudą kompanijai
„Apple“ atvežė sunkvežimiais, pilnais 5 centų monetų.
      Tačiau tokia kova gana išskirtinė, laimė, dažniau visi susi-
taria gražiuoju ir vykdomi ne karai, o mainai. Atradimas visais
laikais turėjo ypatingą vertę, o šiomis dienomis tai itin reikš-
minga sėkmingo ir pažangaus verslo dalis. Tad „Google“ įsigijo
„Motorola Mobility Holdings“, nes tikriausiai pati siekia nevar-
žomai naudotis patentais ir prireikus – juos mainyti su kitomis
kompanijomis, kad nekiltų aprašytų nesusipratimų.
      Beje, prieš keletą metų jau minėta „Google“ už 50 mln.
įsigijo kitą mobiliųjų technologijų plėtrai reikalingą gaminį.
Ji nusipirko ir išvystė mobiliesiems telefonams skirtą operaci-
nę sistemą „Android“. Visai neseniai „Oracle“ padavė į teismą
kompaniją „Google“. „Oracle“ teisininkai teigė, kad operaci-
nė sistema „Android“ parašyta jai priklausančios kompanijos
„Sun Microsystems“ sukurta „Java“ kalba. Štai koks iš tiesų ga-
nėtinai painus yra šiuolaikinių technologijų pasaulis.
                                              verslas naujai 75
",https://images.unsplash.com/photo-1546442328-30a29acc08b2?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
tiek kitaip – rinka buvo kiek ki-,"            „Apple“ diktuoja naujas rinkos taisykles
       Tačiau prieš daugiau nei septynerius metus rinka buvo kiek ki-
       tokia − be „iPhone“ ir kitų išmaniųjų telefonų. Amerikoje buvo
       itin populiarus mobiliųjų technologijų kompanijos „Palm“
       įrenginys „Palm Pilot“. Tai buvo lyg ankstesnė dabartinių iš-
       maniųjų telefonų versija. Šiam įrenginiui kompanija įdiegė net
       savo sukurtą operacinę sistemą.
            Tačiau „Apple“ sukūrus „iPhone“, o kompanijai „An-
       droid“ į rinką paleidus savo gaminį, „Palm“ pradėjo sektis itin
       prastai, ji nesugebėjo išlaikyti konkurencijos. Tačiau jos veikla
       susidomėjo ir situaciją bandė gelbėti kompanija „Hewlett Pac-
       kard“. Daug įrenginių − nuo mobiliųjų telefonų iki spausdin-
       tuvų − gaminanti „HP “ norėjo plėsti savo įmonės veiklą, tad
       nepagailėjo 1,2 mlrd. JAV dolerių už anksčiau sėkminga buvu-
       sią „Palm“.
            Kompanija „HP “ matė, kad rinka tampa vertikali, – kiek-
       vienai kompanijai svarbu visus reikalingus produktus ir pas-
       laugas gamintis pačiai. Tokias naujas savarankiškumo taisy-
       kles rinkai padiktavo kompanija „Apple“.
            O juk vadinamaisiais „Windows“ laikais viskas buvo šiek
       tiek kitaip – rinka buvo horizontali. Įvairūs gamintojai – „HP “,
                                 „Dell“, IBM – kompiuteriuose galėjo
„Apple“ rinkoje įvedė            įdiegti „Windows“ operacinę sistemą
naują tvarką ir viską − nuo
                                 ir parduoti savo kompiuterius. Tačiau
įrenginių iki programų −
                                 „Apple“ rinkoje įvedė naują tvarką ir
gamino pati.
                                 viską − nuo įrenginių iki programų −
       gamino pati. Jai nebuvo reikalingi kitų kompanijų produktai,
       „Apple“ niekam neleido naudoti ir savo gaminių, pavyzdžiui,
       diegti savo operacinės sistemos kitų kompanijų gaminamuose
       kompiuteriuose.
            Tad „HP “ greičiausiai pirko „Palm“, nes norėjo turėti savo
       operacinę sistemą ir plėsti rinką panašiu modeliu, kaip tai daro
       „Apple“. Pirkimo kaina, kaip ir lūkesčiai, buvo gana dideli, bet
            76    ilja laurs
",https://images.unsplash.com/photo-1546539995-72f5ab4cd13d?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"gana blogai, tačiau vis dėlto šiuo metu ir matome, kad „Microsoft“ šiek tiek atsi-","investicija nepasiteisino. Tad šiuo atveju korporacija galėjo sau
leisti mokėti didelius pinigus, nes matė, kad perkamos įmonės
vertė didelė ir tai gali įmonei būti naudinga siekiant kitų tikslų.
      Kitas panašus pavyzdys galėtų būti gana brangus „Mic-
rosoft“ pirkinys. Ši kompanija už 8,5 mlrd. JAV dolerių įsigijo
„Skype“, kurios pajamos ir pelnas jokiais būdais nebuvo tokie,
kad finansiškai pateisintų šį sprendimą. Juk vien tai, kad be-
veik visomis kompanijos paslaugomis leidžiama naudotis ne-
mokamai, nekvepia dideliu pelnu. Tad jei viską matuotume
taip paprastai, žinoma, būtų galima teigti, kad tokia investicija
nepasiteisins.
      Tačiau jau dabar daugelis analitikų mano, kad netolimoje
ateityje visas balso paslaugas pirksime ne iš mobiliųjų telefonų
operatorių, o iš tokių kompanijų kaip „Google“ arba „Micro-
soft“. Bus sukurta viena internetinė platforma, kuri mums tieks
visas paslaugas.
      Nors šiuo metu ir matome, kad „Microsoft“ šiek tiek atsi-
lieka ir, tarkime, jos operacinei sistemai „Windows 8“ sekėsi
gana blogai, tačiau vis dėlto šiuo metu tai yra didžiausia pasau-
lyje operacinė sistema ir kompanija tikisi tapti lydere ir kitoje
rinkoje. Gali būti, kad „Skype“ bus lengvai įdiegta į vieną iš
„Windows“ operacinių sistemų ir galės pasiūlyti geresnių ir pi-
gesnių paslaugų nei „Google“ ar „Apple“. Tad jei turėsime ome-
nyje tokius didelius kompanijos planus, už „Skype“ sumokėtus
8,5 mlrd. JAV dolerių tikriausiai galima ir pateisinti.
",https://images.unsplash.com/photo-1546630451-337e3cb69927?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
"savybių, lygiai taip pat kaip žmonės","Kodėl korporacijos perka startup’us?
Ir rinkos senbuviai kartais pralaimi naujokams.
Už nemokamą programą „Skype“ – 8,5 mlrd. JAV
dolerių. Kaip „Facebook“ iš kelio pašalino konkurentus?
Auksinis kolektyvas vertingesnis už kuriamą produktą.
Investuojama šiandien, bet naudos laukiama ateityje.
Yra daug skirtingų veiksnių, kurie galiausiai lemia tai, jog pro-
duktas rinkoje tapo geriausias. Lygiai taip pat kaip žmonės
gimsta skirtingose pasaulio šalyse, skirtingo ūgio, charakterio
savybių, lygiai taip pat ir produktai yra kuriami šių skirtingų
žmonių. Specialistai turės skirtingą nuomonę ir visiškai skir-
tingais būdais bandys pasiekti tų pačių tikslų nei kitos kom-
panijos komanda. Tad net vystant tokios pačios paskirties el.
parduotuvę, žemėlapius, internetiniam bendravimui reikalin-
gą technologiją, rezultatas gali būti labai įvairus.
     Vieni manys, jog reikia daugiau dėmesio skirti produkto
dizainui, kiti išvystys techninę produkto pusę ir, pavyzdžiui,
panaudos „debesų technologijas“. Tokios technologijos prog-
ramų kūrėjams leidžia naudoti daugelio galingų kompiute-
rių resursus, sujungtus į vieną labai galingą kompiuterį. Tai
išsprendžia itin daug techninių problemų ir suteikia galimy-
bę vartotojui sklandžiai dirbti galingomis programomis bei
duomenų bazėmis. Ši technologija jau tapo itin populiari tarp
     78  ilja laurs
",https://images.unsplash.com/photo-1546060411-ffbf593d6a15?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
tapusi bendravimo programa „MSN Messenger“ uždaryti ir,"              Jei technologija ypač svarbi, didelė korporacija net gali sau
       leisti kurti produktą savarankiškai ir kartu žvalgytis, kas šiuo
       klausimu vyksta rinkoje. Žinoma, jei geriausią produktą pristato
       kita korporacija, vargiai ką ir bepadarysi. Bet jei tai startup’as –
       kompanija pasistengs jį kuo greičiau įsigyti.
              Pavyzdžiui, „Microsoft“ sukurta ir net gana populiaria
       tapusi bendravimo programa „MSN Messenger“ nesulaikė
       įmonės nuo kito sprendimo. Ji įsigijo daug populiaresnę įmo-
       nę − konkurentę „Skype“. Kaip tik rašant šią knygą teko su-
       žinoti, jog „Microsoft“ ruošiasi „MSN Messenger“ uždaryti ir
       jo kolektyvą sujungti su „Skype“ komanda. Vadinasi, „Skype“
       programą visu pajėgumu plėtos itin stipri komanda.
              Tad mažai įmonei sukūrus naują produktą ne visada sukur-
       ta technologija bus ir toliau vystoma savarankiškai. „Microsoft“
       už šią populiarią internetinių skambučių ir žinučių programą
       sumokėjo net 8,5 mlrd. JAV dolerių. Tačiau „Microsoft“ specia-
       listai tokiam žingsniui pateisinti turėjo rimtų argumentų.
              Visų pirma, „Skype“ yra gana unikali programa. Tai pir-
       moji programa, kuri leido telefoninėmis paslaugomis naudotis
       itin paprastai ir svarbiausia – saugiai. Dar net iki šiol keletas
                                     šalių bando uždrausti naudotis „Skype“
Net iki šiol keletas šalių
bando uždrausti naudotis
                                     vien todėl, kad naujoviškas programos
„Skype“ vien todėl, kad              kodavimo mechanizmas leidžia perduo-
naujoviškas programos                ti duomenis nenaudojant centrinio ser-
kodavimo mechanizmas                 verio. Vienas iš programos kūrėjų Ni-
leidžia perduoti duomenis klas Zennströmas jau buvo sukūręs failų
nenaudojant centrinio                dalijimosi programą „Kazaa“. Tai buvo
serverio.                            panašu į keitimosi muzika tinklalapį.
       Tiesa, projektas sulaukė įvairių nuomonių, tačiau būtent jis N.
       Zennströmui leido sukaupti daug patirties. Kurdamas „Kazaa“
       jis išsprendė nemažai techninių problemų, tad kitas kūrinys −
       „Skype“ buvo gana ištobulintas.
              Pokalbio duomenys perduodami tiesiogiai tarp vartotojų
       (angl. peer to peer arba P2P). O jei duomenimis keičiamasi tarp var-
              80    ilja laurs
",https://images.unsplash.com/photo-1546539996-ab4812f37eb3?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjQxOTA5fQ
